index;date;country;confirmed
0;2020-06-03;Argentina;19268.0
0;2020-06-03;Antigua and Barbuda;26.0
0;2020-06-03;Angola;86.0
0;2020-06-03;Andorra;851.0
0;2020-06-03;Austria;16771.0
0;2020-06-04;Canada;95269.0
0;2020-06-04;Korea, South;11668.0
0;2020-06-04;Kosovo;1142.0
0;2020-06-04;Kuwait;29921.0
0;2020-06-04;Kyrgyzstan;1899.0
0;2020-06-04;Laos;19.0
0;2020-06-04;Latvia;1082.0
0;2020-06-04;Lebanon;1306.0
0;2020-06-04;Lesotho;4.0
0;2020-06-04;Liberia;321.0
0;2020-06-04;Libya;209.0
0;2020-06-04;Liechtenstein;82.0
0;2020-06-04;Lithuania;1687.0
0;2020-06-04;Luxembourg;4027.0
0;2020-06-04;MS Zaandam;9.0
0;2020-06-04;Madagascar;957.0
0;2020-06-04;Malawi;393.0
0;2020-06-04;Malaysia;8247.0
0;2020-06-04;Maldives;1872.0
0;2020-06-04;Mali;1461.0
0;2020-06-04;Malta;622.0
0;2020-06-04;Mauritania;784.0
0;2020-06-04;Mauritius;335.0
0;2020-06-04;Mexico;105680.0
0;2020-06-04;Moldova;9018.0
0;2020-06-04;Monaco;99.0
0;2020-06-04;Mongolia;186.0
0;2020-06-04;Montenegro;324.0
0;2020-06-04;Morocco;8003.0
0;2020-06-04;Mozambique;352.0
0;2020-06-04;Kenya;2340.0
0;2020-06-04;Kazakhstan;12067.0
0;2020-06-04;Jordan;765.0
0;2020-06-04;Japan;16911.0
0;2020-06-04;Estonia;1890.0
0;2020-06-04;Eswatini;300.0
0;2020-06-04;Ethiopia;1636.0
0;2020-06-04;Fiji;18.0
0;2020-06-04;Finland;6911.0
0;2020-06-04;France;189701.0
0;2020-06-04;Gabon;2955.0
0;2020-06-04;Gambia;26.0
0;2020-06-04;Georgia;801.0
0;2020-06-04;Germany;184472.0
0;2020-06-04;Ghana;8885.0
0;2020-06-04;Greece;2952.0
0;2020-06-04;Grenada;23.0
0;2020-06-04;Guatemala;6154.0
0;2020-06-04;Nepal;2634.0
0;2020-06-04;Guinea;3991.0
0;2020-06-04;Guyana;153.0
0;2020-06-04;Haiti;2640.0
0;2020-06-04;Holy See;12.0
0;2020-06-04;Honduras;5880.0
0;2020-06-04;Hungary;3954.0
0;2020-06-04;Iceland;1806.0
0;2020-06-04;India;226713.0
0;2020-06-04;Indonesia;28818.0
0;2020-06-04;Iran;164270.0
0;2020-06-04;Iraq;8840.0
0;2020-06-04;Ireland;25142.0
0;2020-06-04;Israel;17495.0
0;2020-06-04;Italy;234013.0
0;2020-06-04;Jamaica;591.0
0;2020-06-04;Guinea-Bissau;1339.0
0;2020-06-04;Eritrea;39.0
0;2020-06-04;Netherlands;47148.0
0;2020-06-04;Nicaragua;1118.0
0;2020-06-04;Sri Lanka;1797.0
0;2020-06-04;Sudan;5714.0
0;2020-06-04;Suriname;82.0
0;2020-06-04;Sweden;42295.0
0;2020-06-04;Switzerland;30913.0
0;2020-06-04;Syria;124.0
0;2020-06-04;Taiwan*;443.0
0;2020-06-04;Tajikistan;4289.0
0;2020-06-04;Tanzania;509.0
0;2020-06-04;Thailand;3101.0
0;2020-06-04;Timor-Leste;24.0
0;2020-06-04;Togo;465.0
0;2020-06-04;Trinidad and Tobago;117.0
0;2020-06-04;Tunisia;1087.0
0;2020-06-04;Turkey;167410.0
0;2020-06-04;US;1878683.0
0;2020-06-04;Uganda;522.0
0;2020-06-04;Ukraine;25981.0
0;2020-06-04;United Arab Emirates;37018.0
0;2020-06-04;United Kingdom;263040.0
0;2020-06-04;Uruguay;832.0
0;2020-06-04;Uzbekistan;3939.0
0;2020-06-04;Venezuela;2087.0
0;2020-06-04;Vietnam;328.0
0;2020-06-04;West Bank and Gaza;464.0
0;2020-06-04;Western Sahara;9.0
0;2020-06-04;Yemen;453.0
0;2020-06-04;Zambia;1089.0
0;2020-06-04;Zimbabwe;237.0
0;2020-06-04;Spain;240660.0
0;2020-06-04;South Sudan;994.0
0;2020-06-04;South Africa;40792.0
0;2020-06-04;Somalia;2204.0
0;2020-06-04;Niger;963.0
0;2020-06-04;Nigeria;11516.0
0;2020-06-04;North Macedonia;2611.0
0;2020-06-04;Norway;8504.0
0;2020-06-04;Oman;14316.0
0;2020-06-04;Pakistan;89249.0
0;2020-06-04;Panama;15044.0
0;2020-06-04;Papua New Guinea;8.0
0;2020-06-04;Paraguay;1086.0
0;2020-06-04;Peru;183198.0
0;2020-06-04;Philippines;20382.0
0;2020-06-04;Poland;25048.0
0;2020-06-04;Portugal;33592.0
0;2020-06-04;Qatar;63741.0
0;2020-06-04;New Zealand;1504.0
0;2020-06-04;Romania;19907.0
0;2020-06-04;Rwanda;410.0
0;2020-06-04;Saint Kitts and Nevis;15.0
0;2020-06-04;Saint Lucia;19.0
0;2020-06-04;Saint Vincent and the Grenadines;26.0
0;2020-06-04;San Marino;678.0
0;2020-06-04;Sao Tome and Principe;485.0
0;2020-06-04;Saudi Arabia;93157.0
0;2020-06-04;Senegal;4021.0
0;2020-06-04;Serbia;11571.0
0;2020-06-04;Seychelles;11.0
0;2020-06-04;Sierra Leone;914.0
0;2020-06-04;Singapore;36922.0
0;2020-06-04;Slovakia;1526.0
0;2020-06-04;Slovenia;1477.0
0;2020-06-04;Russia;440538.0
0;2020-06-04;Equatorial Guinea;1306.0
0;2020-06-04;Namibia;25.0
0;2020-06-04;Egypt;29767.0
0;2020-06-04;China;84171.0
0;2020-06-04;Australia;7247.0
0;2020-06-04;El Salvador;2781.0
0;2020-06-04;Denmark;12011.0
0;2020-06-04;Bosnia and Herzegovina;2594.0
0;2020-06-04;Botswana;40.0
0;2020-06-04;Brazil;614941.0
0;2020-06-04;Brunei;141.0
0;2020-06-04;Bulgaria;2585.0
0;2020-06-04;Burkina Faso;885.0
0;2020-06-04;Burma;236.0
0;2020-06-04;Burundi;63.0
0;2020-06-04;Cabo Verde;502.0
0;2020-06-04;Cambodia;125.0
0;2020-06-04;Cameroon;6789.0
0;2020-06-04;Central African Republic;1288.0
0;2020-06-04;Chad;828.0
0;2020-06-04;Chile;142154.0
0;2020-06-04;Bolivia;12245.0
0;2020-06-04;Colombia;35120.0
0;2020-06-04;Congo (Brazzaville);611.0
0;2020-06-04;Congo (Kinshasa);3644.0
0;2020-06-04;Costa Rica;1194.0
0;2020-06-04;Cote d'Ivoire;3262.0
0;2020-06-04;Croatia;2247.0
0;2020-06-04;Cuba;2119.0
0;2020-06-04;Cyprus;958.0
0;2020-06-04;Czechia;9494.0
0;2020-06-04;Diamond Princess;712.0
0;2020-06-04;Djibouti;4054.0
0;2020-06-04;Dominica;18.0
0;2020-06-04;Dominican Republic;18319.0
0;2020-06-04;Comoros;132.0
0;2020-06-04;Bhutan;47.0
0;2020-06-04;Ecuador;40966.0
0;2020-06-04;Belize;18.0
0;2020-06-04;Benin;261.0
0;2020-06-04;Afghanistan;18054.0
0;2020-06-04;Algeria;9831.0
0;2020-06-04;Albania;1197.0
0;2020-06-04;Belarus;45981.0
0;2020-06-04;Barbados;92.0
0;2020-06-04;Bangladesh;57563.0
0;2020-06-04;Bahrain;13296.0
0;2020-06-04;Azerbaijan;6522.0
0;2020-06-04;Bahamas;102.0
0;2020-06-04;Belgium;58767.0
0;2020-06-04;Armenia;11221.0
0;2020-06-04;Argentina;20197.0
0;2020-06-04;Antigua and Barbuda;26.0
0;2020-06-04;Angola;86.0
0;2020-06-04;Andorra;852.0
0;2020-06-04;Austria;16805.0
0;2020-06-05;Canada;95947.0
0;2020-06-05;Korea, South;11719.0
0;2020-06-05;Kosovo;1147.0
0;2020-06-05;Kuwait;30644.0
0;2020-06-05;Kyrgyzstan;1936.0
0;2020-06-05;Laos;19.0
0;2020-06-05;Latvia;1085.0
0;2020-06-05;Lebanon;1312.0
0;2020-06-05;Lesotho;4.0
0;2020-06-05;Liberia;334.0
0;2020-06-05;Libya;239.0
0;2020-06-05;Liechtenstein;82.0
0;2020-06-05;Lithuania;1694.0
0;2020-06-05;Luxembourg;4032.0
0;2020-06-05;MS Zaandam;9.0
0;2020-06-05;Madagascar;975.0
0;2020-06-05;Malawi;409.0
0;2020-06-05;Malaysia;8266.0
0;2020-06-05;Maldives;1883.0
0;2020-06-05;Mali;1485.0
0;2020-06-05;Malta;625.0
0;2020-06-05;Mauritania;883.0
0;2020-06-05;Mauritius;337.0
0;2020-06-05;Mexico;110026.0
0;2020-06-05;Moldova;9247.0
0;2020-06-05;Monaco;99.0
0;2020-06-05;Mongolia;191.0
0;2020-06-05;Montenegro;324.0
0;2020-06-05;Morocco;8071.0
0;2020-06-05;Mozambique;354.0
0;2020-06-05;Kenya;2474.0
0;2020-06-05;Kazakhstan;12312.0
0;2020-06-05;Jordan;784.0
0;2020-06-05;Japan;16958.0
0;2020-06-05;Estonia;1910.0
0;2020-06-05;Eswatini;305.0
0;2020-06-05;Ethiopia;1805.0
0;2020-06-05;Fiji;18.0
0;2020-06-05;Finland;6941.0
0;2020-06-05;France;190312.0
0;2020-06-05;Gabon;3101.0
0;2020-06-05;Gambia;26.0
0;2020-06-05;Georgia;805.0
0;2020-06-05;Germany;184924.0
0;2020-06-05;Ghana;9168.0
0;2020-06-05;Greece;2967.0
0;2020-06-05;Grenada;23.0
0;2020-06-05;Guatemala;6485.0
0;2020-06-05;Nepal;2912.0
0;2020-06-05;Guinea;4060.0
0;2020-06-05;Guyana;153.0
0;2020-06-05;Haiti;2740.0
0;2020-06-05;Holy See;12.0
0;2020-06-05;Honduras;5971.0
0;2020-06-05;Hungary;3970.0
0;2020-06-05;Iceland;1806.0
0;2020-06-05;India;236184.0
0;2020-06-05;Indonesia;29521.0
0;2020-06-05;Iran;167156.0
0;2020-06-05;Iraq;9846.0
0;2020-06-05;Ireland;25163.0
0;2020-06-05;Israel;17562.0
0;2020-06-05;Italy;234531.0
0;2020-06-05;Jamaica;595.0
0;2020-06-05;Guinea-Bissau;1368.0
0;2020-06-05;Eritrea;39.0
0;2020-06-05;Netherlands;47358.0
0;2020-06-05;Nicaragua;1118.0
0;2020-06-05;Sri Lanka;1801.0
0;2020-06-05;Sudan;5865.0
0;2020-06-05;Suriname;90.0
0;2020-06-05;Sweden;43441.0
0;2020-06-05;Switzerland;30936.0
0;2020-06-05;Syria;124.0
0;2020-06-05;Taiwan*;443.0
0;2020-06-05;Tajikistan;4370.0
0;2020-06-05;Tanzania;509.0
0;2020-06-05;Thailand;3102.0
0;2020-06-05;Timor-Leste;24.0
0;2020-06-05;Togo;485.0
0;2020-06-05;Trinidad and Tobago;117.0
0;2020-06-05;Tunisia;1087.0
0;2020-06-05;Turkey;168340.0
0;2020-06-05;US;1903907.0
0;2020-06-05;Uganda;557.0
0;2020-06-05;Ukraine;26542.0
0;2020-06-05;United Arab Emirates;37642.0
0;2020-06-05;United Kingdom;264150.0
0;2020-06-05;Uruguay;834.0
0;2020-06-05;Uzbekistan;4007.0
0;2020-06-05;Venezuela;2145.0
0;2020-06-05;Vietnam;328.0
0;2020-06-05;West Bank and Gaza;464.0
0;2020-06-05;Western Sahara;9.0
0;2020-06-05;Yemen;469.0
0;2020-06-05;Zambia;1089.0
0;2020-06-05;Zimbabwe;265.0
0;2020-06-05;Spain;240978.0
0;2020-06-05;South Sudan;994.0
0;2020-06-05;South Africa;43434.0
0;2020-06-05;Somalia;2204.0
0;2020-06-05;Niger;966.0
0;2020-06-05;Nigeria;11844.0
0;2020-06-05;North Macedonia;2790.0
0;2020-06-05;Norway;8522.0
0;2020-06-05;Oman;15086.0
0;2020-06-05;Pakistan;93983.0
0;2020-06-05;Panama;15463.0
0;2020-06-05;Papua New Guinea;8.0
0;2020-06-05;Paraguay;1087.0
0;2020-06-05;Peru;187400.0
0;2020-06-05;Philippines;20626.0
0;2020-06-05;Poland;25410.0
0;2020-06-05;Portugal;33969.0
0;2020-06-05;Qatar;65495.0
0;2020-06-05;New Zealand;1504.0
0;2020-06-05;Romania;20103.0
0;2020-06-05;Rwanda;420.0
0;2020-06-05;Saint Kitts and Nevis;15.0
0;2020-06-05;Saint Lucia;19.0
0;2020-06-05;Saint Vincent and the Grenadines;26.0
0;2020-06-05;San Marino;680.0
0;2020-06-05;Sao Tome and Principe;499.0
0;2020-06-05;Saudi Arabia;95748.0
0;2020-06-05;Senegal;4155.0
0;2020-06-05;Serbia;11667.0
0;2020-06-05;Seychelles;11.0
0;2020-06-05;Sierra Leone;929.0
0;2020-06-05;Singapore;37183.0
0;2020-06-05;Slovakia;1526.0
0;2020-06-05;Slovenia;1479.0
0;2020-06-05;Russia;449256.0
0;2020-06-05;Equatorial Guinea;1306.0
0;2020-06-05;Namibia;25.0
0;2020-06-05;Egypt;31115.0
0;2020-06-05;China;84177.0
0;2020-06-05;Australia;7252.0
0;2020-06-05;El Salvador;2849.0
0;2020-06-05;Denmark;12075.0
0;2020-06-05;Bosnia and Herzegovina;2606.0
0;2020-06-05;Botswana;40.0
0;2020-06-05;Brazil;645771.0
0;2020-06-05;Brunei;141.0
0;2020-06-05;Bulgaria;2627.0
0;2020-06-05;Burkina Faso;888.0
0;2020-06-05;Burma;236.0
0;2020-06-05;Burundi;63.0
0;2020-06-05;Cabo Verde;536.0
0;2020-06-05;Cambodia;125.0
0;2020-06-05;Cameroon;7392.0
0;2020-06-05;Central African Republic;1451.0
0;2020-06-05;Chad;836.0
0;2020-06-05;Chile;146361.0
0;2020-06-05;Bolivia;12728.0
0;2020-06-05;Colombia;36635.0
0;2020-06-05;Congo (Brazzaville);635.0
0;2020-06-05;Congo (Kinshasa);3764.0
0;2020-06-05;Costa Rica;1228.0
0;2020-06-05;Cote d'Ivoire;3431.0
0;2020-06-05;Croatia;2247.0
0;2020-06-05;Cuba;2133.0
0;2020-06-05;Cyprus;960.0
0;2020-06-05;Czechia;9529.0
0;2020-06-05;Diamond Princess;712.0
0;2020-06-05;Djibouti;4123.0
0;2020-06-05;Dominica;18.0
0;2020-06-05;Dominican Republic;18708.0
0;2020-06-05;Comoros;132.0
0;2020-06-05;Bhutan;48.0
0;2020-06-05;Ecuador;41575.0
0;2020-06-05;Belize;19.0
0;2020-06-05;Benin;261.0
0;2020-06-05;Afghanistan;18969.0
0;2020-06-05;Algeria;9935.0
0;2020-06-05;Albania;1212.0
0;2020-06-05;Belarus;46868.0
0;2020-06-05;Barbados;92.0
0;2020-06-05;Bangladesh;60391.0
0;2020-06-05;Bahrain;13835.0
0;2020-06-05;Azerbaijan;6860.0
0;2020-06-05;Bahamas;102.0
0;2020-06-05;Belgium;58907.0
0;2020-06-05;Armenia;11817.0
0;2020-06-05;Argentina;21037.0
0;2020-06-05;Antigua and Barbuda;26.0
0;2020-06-05;Angola;86.0
0;2020-06-05;Andorra;852.0
0;2020-06-05;Austria;16843.0
0;2020-06-06;Canada;96475.0
0;2020-06-06;Korea, South;11776.0
0;2020-06-06;Kosovo;1158.0
0;2020-06-06;Kuwait;31131.0
0;2020-06-06;Kyrgyzstan;1974.0
0;2020-06-06;Laos;19.0
0;2020-06-06;Latvia;1086.0
0;2020-06-06;Lebanon;1320.0
0;2020-06-06;Lesotho;4.0
0;2020-06-06;Liberia;345.0
0;2020-06-06;Libya;256.0
0;2020-06-06;Liechtenstein;82.0
0;2020-06-06;Lithuania;1705.0
0;2020-06-06;Luxembourg;4035.0
0;2020-06-06;MS Zaandam;9.0
0;2020-06-06;Madagascar;1026.0
0;2020-06-06;Malawi;409.0
0;2020-06-06;Malaysia;8303.0
0;2020-06-06;Maldives;1901.0
0;2020-06-06;Mali;1523.0
0;2020-06-06;Malta;627.0
0;2020-06-06;Mauritania;947.0
0;2020-06-06;Mauritius;337.0
0;2020-06-06;Mexico;113619.0
0;2020-06-06;Moldova;9511.0
0;2020-06-06;Monaco;99.0
0;2020-06-06;Mongolia;193.0
0;2020-06-06;Montenegro;324.0
0;2020-06-06;Morocco;8151.0
0;2020-06-06;Mozambique;409.0
0;2020-06-06;Kenya;2600.0
0;2020-06-06;Kazakhstan;12511.0
0;2020-06-06;Jordan;795.0
0;2020-06-06;Japan;17000.0
0;2020-06-06;Estonia;1931.0
0;2020-06-06;Eswatini;322.0
0;2020-06-06;Ethiopia;1934.0
0;2020-06-06;Fiji;18.0
0;2020-06-06;Finland;6964.0
0;2020-06-06;France;190891.0
0;2020-06-06;Gabon;3101.0
0;2020-06-06;Gambia;26.0
0;2020-06-06;Georgia;808.0
0;2020-06-06;Germany;185450.0
0;2020-06-06;Ghana;9462.0
0;2020-06-06;Greece;2980.0
0;2020-06-06;Grenada;23.0
0;2020-06-06;Guatemala;6792.0
0;2020-06-06;Nepal;3235.0
0;2020-06-06;Guinea;4117.0
0;2020-06-06;Guyana;154.0
0;2020-06-06;Haiti;3072.0
0;2020-06-06;Holy See;12.0
0;2020-06-06;Honduras;6155.0
0;2020-06-06;Hungary;3990.0
0;2020-06-06;Iceland;1806.0
0;2020-06-06;India;246622.0
0;2020-06-06;Indonesia;30514.0
0;2020-06-06;Iran;169425.0
0;2020-06-06;Iraq;11098.0
0;2020-06-06;Ireland;25183.0
0;2020-06-06;Israel;17752.0
0;2020-06-06;Italy;234801.0
0;2020-06-06;Jamaica;596.0
0;2020-06-06;Guinea-Bissau;1368.0
0;2020-06-06;Eritrea;39.0
0;2020-06-06;Netherlands;47541.0
0;2020-06-06;Nicaragua;1118.0
0;2020-06-06;Sri Lanka;1814.0
0;2020-06-06;Sudan;6081.0
0;2020-06-06;Suriname;100.0
0;2020-06-06;Sweden;44224.0
0;2020-06-06;Switzerland;30956.0
0;2020-06-06;Syria;125.0
0;2020-06-06;Taiwan*;443.0
0;2020-06-06;Tajikistan;4453.0
0;2020-06-06;Tanzania;509.0
0;2020-06-06;Thailand;3104.0
0;2020-06-06;Timor-Leste;24.0
0;2020-06-06;Togo;487.0
0;2020-06-06;Trinidad and Tobago;117.0
0;2020-06-06;Tunisia;1087.0
0;2020-06-06;Turkey;169218.0
0;2020-06-06;US;1926639.0
0;2020-06-06;Uganda;593.0
0;2020-06-06;Ukraine;27101.0
0;2020-06-06;United Arab Emirates;38268.0
0;2020-06-06;United Kingdom;264944.0
0;2020-06-06;Uruguay;845.0
0;2020-06-06;Uzbekistan;4094.0
0;2020-06-06;Venezuela;2316.0
0;2020-06-06;Vietnam;329.0
0;2020-06-06;West Bank and Gaza;464.0
0;2020-06-06;Western Sahara;9.0
0;2020-06-06;Yemen;482.0
0;2020-06-06;Zambia;1089.0
0;2020-06-06;Zimbabwe;279.0
0;2020-06-06;Spain;241310.0
0;2020-06-06;South Sudan;994.0
0;2020-06-06;South Africa;45973.0
0;2020-06-06;Somalia;2289.0
0;2020-06-06;Niger;970.0
0;2020-06-06;Nigeria;12233.0
0;2020-06-06;North Macedonia;2915.0
0;2020-06-06;Norway;8531.0
0;2020-06-06;Oman;16016.0
0;2020-06-06;Pakistan;98943.0
0;2020-06-06;Panama;16004.0
0;2020-06-06;Papua New Guinea;8.0
0;2020-06-06;Paraguay;1090.0
0;2020-06-06;Peru;191758.0
0;2020-06-06;Philippines;21340.0
0;2020-06-06;Poland;25986.0
0;2020-06-06;Portugal;34351.0
0;2020-06-06;Qatar;67195.0
0;2020-06-06;New Zealand;1504.0
0;2020-06-06;Romania;20290.0
0;2020-06-06;Rwanda;431.0
0;2020-06-06;Saint Kitts and Nevis;15.0
0;2020-06-06;Saint Lucia;19.0
0;2020-06-06;Saint Vincent and the Grenadines;26.0
0;2020-06-06;San Marino;680.0
0;2020-06-06;Sao Tome and Principe;499.0
0;2020-06-06;Saudi Arabia;98869.0
0;2020-06-06;Senegal;4249.0
0;2020-06-06;Serbia;11741.0
0;2020-06-06;Seychelles;11.0
0;2020-06-06;Sierra Leone;946.0
0;2020-06-06;Singapore;37527.0
0;2020-06-06;Slovakia;1528.0
0;2020-06-06;Slovenia;1484.0
0;2020-06-06;Russia;458102.0
0;2020-06-06;Equatorial Guinea;1306.0
0;2020-06-06;Namibia;29.0
0;2020-06-06;Egypt;32612.0
0;2020-06-06;China;84186.0
0;2020-06-06;Australia;7259.0
0;2020-06-06;El Salvador;2934.0
0;2020-06-06;Denmark;12124.0
0;2020-06-06;Bosnia and Herzegovina;2606.0
0;2020-06-06;Botswana;40.0
0;2020-06-06;Brazil;672846.0
0;2020-06-06;Brunei;141.0
0;2020-06-06;Bulgaria;2711.0
0;2020-06-06;Burkina Faso;888.0
0;2020-06-06;Burma;240.0
0;2020-06-06;Burundi;83.0
0;2020-06-06;Cabo Verde;542.0
0;2020-06-06;Cambodia;125.0
0;2020-06-06;Cameroon;7599.0
0;2020-06-06;Central African Republic;1570.0
0;2020-06-06;Chad;836.0
0;2020-06-06;Chile;160351.0
0;2020-06-06;Bolivia;13358.0
0;2020-06-06;Colombia;38027.0
0;2020-06-06;Congo (Brazzaville);683.0
0;2020-06-06;Congo (Kinshasa);3878.0
0;2020-06-06;Costa Rica;1263.0
0;2020-06-06;Cote d'Ivoire;3557.0
0;2020-06-06;Croatia;2247.0
0;2020-06-06;Cuba;2173.0
0;2020-06-06;Cyprus;960.0
0;2020-06-06;Czechia;9567.0
0;2020-06-06;Diamond Princess;712.0
0;2020-06-06;Djibouti;4169.0
0;2020-06-06;Dominica;18.0
0;2020-06-06;Dominican Republic;19195.0
0;2020-06-06;Comoros;141.0
0;2020-06-06;Bhutan;48.0
0;2020-06-06;Ecuador;42728.0
0;2020-06-06;Belize;19.0
0;2020-06-06;Benin;261.0
0;2020-06-06;Afghanistan;19551.0
0;2020-06-06;Algeria;10050.0
0;2020-06-06;Albania;1232.0
0;2020-06-06;Belarus;47751.0
0;2020-06-06;Barbados;92.0
0;2020-06-06;Bangladesh;63026.0
0;2020-06-06;Bahrain;14383.0
0;2020-06-06;Azerbaijan;7239.0
0;2020-06-06;Bahamas;103.0
0;2020-06-06;Belgium;59072.0
0;2020-06-06;Armenia;12364.0
0;2020-06-06;Argentina;22020.0
0;2020-06-06;Antigua and Barbuda;26.0
0;2020-06-06;Angola;88.0
0;2020-06-06;Andorra;852.0
0;2020-06-06;Austria;16898.0
0;2020-06-07;Canada;97178.0
0;2020-06-07;Korea, South;11814.0
0;2020-06-07;Kosovo;1194.0
0;2020-06-07;Kuwait;31848.0
0;2020-06-07;Kyrgyzstan;2007.0
0;2020-06-07;Laos;19.0
0;2020-06-07;Latvia;1088.0
0;2020-06-07;Lebanon;1331.0
0;2020-06-07;Lesotho;4.0
0;2020-06-07;Liberia;359.0
0;2020-06-07;Libya;256.0
0;2020-06-07;Liechtenstein;82.0
0;2020-06-07;Lithuania;1714.0
0;2020-06-07;Luxembourg;4039.0
0;2020-06-07;MS Zaandam;9.0
0;2020-06-07;Madagascar;1052.0
0;2020-06-07;Malawi;438.0
0;2020-06-07;Malaysia;8322.0
0;2020-06-07;Maldives;1903.0
0;2020-06-07;Mali;1533.0
0;2020-06-07;Malta;629.0
0;2020-06-07;Mauritania;1049.0
0;2020-06-07;Mauritius;337.0
0;2020-06-07;Mexico;117103.0
0;2020-06-07;Moldova;9700.0
0;2020-06-07;Monaco;99.0
0;2020-06-07;Mongolia;193.0
0;2020-06-07;Montenegro;324.0
0;2020-06-07;Morocco;8224.0
0;2020-06-07;Mozambique;424.0
0;2020-06-07;Kenya;2767.0
0;2020-06-07;Kazakhstan;12694.0
0;2020-06-07;Jordan;808.0
0;2020-06-07;Japan;17039.0
0;2020-06-07;Estonia;1939.0
0;2020-06-07;Eswatini;333.0
0;2020-06-07;Ethiopia;2020.0
0;2020-06-07;Fiji;18.0
0;2020-06-07;Finland;6981.0
0;2020-06-07;France;191234.0
0;2020-06-07;Gabon;3101.0
0;2020-06-07;Gambia;26.0
0;2020-06-07;Georgia;809.0
0;2020-06-07;Germany;185750.0
0;2020-06-07;Ghana;9638.0
0;2020-06-07;Greece;2997.0
0;2020-06-07;Grenada;23.0
0;2020-06-07;Guatemala;7055.0
0;2020-06-07;Nepal;3448.0
0;2020-06-07;Guinea;4117.0
0;2020-06-07;Guyana;154.0
0;2020-06-07;Haiti;3334.0
0;2020-06-07;Holy See;12.0
0;2020-06-07;Honduras;6327.0
0;2020-06-07;Hungary;4008.0
0;2020-06-07;Iceland;1807.0
0;2020-06-07;India;257486.0
0;2020-06-07;Indonesia;31186.0
0;2020-06-07;Iran;171789.0
0;2020-06-07;Iraq;12366.0
0;2020-06-07;Ireland;25201.0
0;2020-06-07;Israel;17863.0
0;2020-06-07;Italy;234998.0
0;2020-06-07;Jamaica;598.0
0;2020-06-07;Guinea-Bissau;1368.0
0;2020-06-07;Eritrea;39.0
0;2020-06-07;Netherlands;47780.0
0;2020-06-07;Nicaragua;1118.0
0;2020-06-07;Sri Lanka;1835.0
0;2020-06-07;Sudan;6081.0
0;2020-06-07;Suriname;122.0
0;2020-06-07;Sweden;44686.0
0;2020-06-07;Switzerland;30965.0
0;2020-06-07;Syria;141.0
0;2020-06-07;Taiwan*;443.0
0;2020-06-07;Tajikistan;4529.0
0;2020-06-07;Tanzania;509.0
0;2020-06-07;Thailand;3112.0
0;2020-06-07;Timor-Leste;24.0
0;2020-06-07;Togo;495.0
0;2020-06-07;Trinidad and Tobago;117.0
0;2020-06-07;Tunisia;1087.0
0;2020-06-07;Turkey;170132.0
0;2020-06-07;US;1944370.0
0;2020-06-07;Uganda;616.0
0;2020-06-07;Ukraine;27599.0
0;2020-06-07;United Arab Emirates;38808.0
0;2020-06-07;United Kingdom;265662.0
0;2020-06-07;Uruguay;845.0
0;2020-06-07;Uzbekistan;4331.0
0;2020-06-07;Venezuela;2377.0
0;2020-06-07;Vietnam;331.0
0;2020-06-07;West Bank and Gaza;472.0
0;2020-06-07;Western Sahara;9.0
0;2020-06-07;Yemen;484.0
0;2020-06-07;Zambia;1089.0
0;2020-06-07;Zimbabwe;282.0
0;2020-06-07;Spain;241550.0
0;2020-06-07;South Sudan;1317.0
0;2020-06-07;South Africa;48285.0
0;2020-06-07;Somalia;2334.0
0;2020-06-07;Niger;973.0
0;2020-06-07;Nigeria;12486.0
0;2020-06-07;North Macedonia;3025.0
0;2020-06-07;Norway;8547.0
0;2020-06-07;Oman;16882.0
0;2020-06-07;Pakistan;103671.0
0;2020-06-07;Panama;16425.0
0;2020-06-07;Papua New Guinea;8.0
0;2020-06-07;Paraguay;1135.0
0;2020-06-07;Peru;196515.0
0;2020-06-07;Philippines;21895.0
0;2020-06-07;Poland;26561.0
0;2020-06-07;Portugal;34693.0
0;2020-06-07;Qatar;68790.0
0;2020-06-07;New Zealand;1504.0
0;2020-06-07;Romania;20479.0
0;2020-06-07;Rwanda;439.0
0;2020-06-07;Saint Kitts and Nevis;15.0
0;2020-06-07;Saint Lucia;19.0
0;2020-06-07;Saint Vincent and the Grenadines;27.0
0;2020-06-07;San Marino;680.0
0;2020-06-07;Sao Tome and Principe;513.0
0;2020-06-07;Saudi Arabia;101914.0
0;2020-06-07;Senegal;4328.0
0;2020-06-07;Serbia;11823.0
0;2020-06-07;Seychelles;11.0
0;2020-06-07;Sierra Leone;969.0
0;2020-06-07;Singapore;37910.0
0;2020-06-07;Slovakia;1528.0
0;2020-06-07;Slovenia;1485.0
0;2020-06-07;Russia;467073.0
0;2020-06-07;Equatorial Guinea;1306.0
0;2020-06-07;Namibia;29.0
0;2020-06-07;Egypt;34079.0
0;2020-06-07;China;84191.0
0;2020-06-07;Australia;7265.0
0;2020-06-07;El Salvador;3015.0
0;2020-06-07;Denmark;12148.0
0;2020-06-07;Bosnia and Herzegovina;2606.0
0;2020-06-07;Botswana;40.0
0;2020-06-07;Brazil;691758.0
0;2020-06-07;Brunei;141.0
0;2020-06-07;Bulgaria;2727.0
0;2020-06-07;Burkina Faso;889.0
0;2020-06-07;Burma;242.0
0;2020-06-07;Burundi;83.0
0;2020-06-07;Cabo Verde;554.0
0;2020-06-07;Cambodia;126.0
